,State-County,"1st, 2nd, 3rd","votes1, votes2, votes3","pct1, pct2, pct3","party1, party2, party3"
1792,"South Dakota - Turner County, South Dakota",Bush / Kerry / Others,3084 / 1646 / 104,63.8% / 34.1% / 2.2%,Republican / Democrat / Others
1793,"South Dakota - Union County, South Dakota",Bush / Kerry / Others,3987 / 3000 / 61,56.6% / 42.6% / 0.9%,Republican / Democrat / Others
1794,"South Dakota - Walworth County, South Dakota",Bush / Kerry / Others,1967 / 878 / 35,68.3% / 30.5% / 1.2%,Republican / Democrat / Others
1795,"South Dakota - Yankton County, South Dakota",Bush / Kerry / Others,6003 / 4237 / 191,57.5% / 40.6% / 1.8%,Republican / Democrat / Others
1796,"South Dakota - Ziebach County, South Dakota",Kerry / Bush / Others,641 / 447 / 28,57.4% / 40.1% / 2.5%,Democrat / Republican / Others
1797,Tennessee - Anderson,Bush / Kerry / Others,18510 / 12896 / 276,58.4% / 40.7% / 0.9%,Republican / Democratic / Others
1798,Tennessee - Bedford,Bush / Kerry / Others,8351 / 5268 / 87,60.9% / 38.4% / 0.6%,Republican / Democratic / Others
1799,Tennessee - Benton,Kerry / Bush / Others,3869 / 3161 / 60,54.6% / 44.6% / 0.8%,Democratic / Republican / Others
1800,Tennessee - Bledsoe,Bush / Kerry / Others,2849 / 1927 / 33,59.2% / 40.1% / 0.7%,Republican / Democratic / Others
1801,Tennessee - Blount,Bush / Kerry / Others,33241 / 15047 / 424,68.2% / 30.9% / 0.9%,Republican / Democratic / Others
1802,Tennessee - Bradley,Bush / Kerry / Others,25951 / 9431 / 255,72.8% / 26.5% / 0.7%,Republican / Democratic / Others
1803,Tennessee - Campbell,Bush / Kerry / Others,7859 / 6163 / 96,55.7% / 43.7% / 0.7%,Republican / Democratic / Others
1804,Tennessee - Cannon,Bush / Kerry / Others,2931 / 2515 / 35,53.5% / 45.9% / 0.6%,Republican / Democratic / Others
1805,Tennessee - Carroll,Bush / Kerry / Others,6605 / 5070 / 82,56.2% / 43.1% / 0.7%,Republican / Democratic / Others
1806,Tennessee - Carter,Bush / Kerry / Others,15768 / 6395 / 150,70.7% / 28.7% / 0.7%,Republican / Democratic / Others
1807,Tennessee - Cheatham,Bush / Kerry / Others,9676 / 5918 / 103,61.6% / 37.7% / 0.7%,Republican / Democratic / Others
1808,Tennessee - Chester,Bush / Kerry / Others,4086 / 2242 / 29,64.3% / 35.3% / 0.5%,Republican / Democratic / Others
1809,Tennessee - Claiborne,Bush / Kerry / Others,6448 / 4034 / 58,61.2% / 38.3% / 0.6%,Republican / Democratic / Others
1810,Tennessee - Clay,Kerry / Bush / Others,1675 / 1650 / 32,49.9% / 49.2% / 1.0%,Democratic / Republican / Others
1811,Tennessee - Cocke,Bush / Kerry / Others,8297 / 3935 / 79,67.4% / 32.0% / 0.6%,Republican / Democratic / Others
1812,Tennessee - Coffee,Bush / Kerry / Others,11793 / 8243 / 131,58.5% / 40.9% / 0.6%,Republican / Democratic / Others
1813,Tennessee - Crockett,Bush / Kerry / Others,3242 / 2459 / 21,56.7% / 43.0% / 0.4%,Republican / Democratic / Others
1814,Tennessee - Cumberland,Bush / Kerry / Others,15144 / 8327 / 166,64.1% / 35.2% / 0.7%,Republican / Democratic / Others
1815,Tennessee - Davidson,Kerry / Bush / Others,132737 / 107839 / 1726,54.8% / 44.5% / 0.7%,Democratic / Republican / Others
1816,Tennessee - Decatur,Bush / Kerry / Others,2566 / 2268 / 45,52.6% / 46.5% / 0.9%,Republican / Democratic / Others
1817,Tennessee - DeKalb,Bush / Kerry / Others,3685 / 3445 / 43,51.4% / 48.0% / 0.6%,Republican / Democratic / Others
1818,Tennessee - Dickson,Bush / Kerry / Others,10567 / 8597 / 134,54.8% / 44.5% / 0.7%,Republican / Democratic / Others
1819,Tennessee - Dyer,Bush / Kerry / Others,8447 / 5287 / 75,61.2% / 38.3% / 0.5%,Republican / Democratic / Others
1820,Tennessee - Fayette,Bush / Kerry / Others,8962 / 5696 / 79,60.8% / 38.7% / 0.5%,Republican / Democratic / Others
1821,Tennessee - Fentress,Bush / Kerry / Others,4293 / 2371 / 36,64.1% / 35.4% / 0.5%,Republican / Democratic / Others
1822,Tennessee - Franklin,Bush / Kerry / Others,9129 / 7800 / 148,53.5% / 45.7% / 0.9%,Republican / Democratic / Others
1823,Tennessee - Gibson,Bush / Kerry / Others,10596 / 8511 / 114,55.1% / 44.3% / 0.6%,Republican / Democratic / Others
1824,Tennessee - Giles,Bush / Kerry / Others,6163 / 5273 / 101,53.4% / 45.7% / 0.9%,Republican / Democratic / Others
1825,Tennessee - Grainger,Bush / Kerry / Others,4907 / 2569 / 51,65.2% / 34.1% / 0.7%,Republican / Democratic / Others
1826,Tennessee - Greene,Bush / Kerry / Others,16382 / 7635 / 177,67.7% / 31.6% / 0.7%,Republican / Democratic / Others
1827,Tennessee - Grundy,Kerry / Bush / Others,2789 / 2107 / 33,56.6% / 42.7% / 0.7%,Democratic / Republican / Others
1828,Tennessee - Hamblen,Bush / Kerry / Others,14742 / 7433 / 143,66.1% / 33.3% / 0.6%,Republican / Democratic / Others
1829,Tennessee - Hamilton,Bush / Kerry / Others,78547 / 57302 / 1087,57.4% / 41.8% / 0.8%,Republican / Democratic / Others
1830,Tennessee - Hancock,Bush / Kerry / Others,1756 / 777 / 18,68.8% / 30.5% / 0.7%,Republican / Democratic / Others
1831,Tennessee - Hardeman,Kerry / Bush / Others,5685 / 4704 / 77,54.3% / 44.9% / 0.7%,Democratic / Republican / Others
1832,Tennessee - Hardin,Bush / Kerry / Others,6087 / 3834 / 33,61.2% / 38.5% / 0.3%,Republican / Democratic / Others
1833,Tennessee - Hawkins,Bush / Kerry / Others,13447 / 6684 / 102,66.5% / 33.0% / 0.5%,Republican / Democratic / Others
1834,Tennessee - Haywood,Kerry / Bush / Others,4359 / 3140 / 49,57.8% / 41.6% / 0.6%,Democratic / Republican / Others
1835,Tennessee - Henderson,Bush / Kerry / Others,6585 / 3448 / 63,65.2% / 34.2% / 0.6%,Republican / Democratic / Others
1836,Tennessee - Henry,Bush / Kerry / Others,7340 / 5732 / 105,55.7% / 43.5% / 0.8%,Republican / Democratic / Others
1837,Tennessee - Hickman,Bush / Kerry / Others,4359 / 4263 / 51,50.3% / 49.2% / 0.6%,Republican / Democratic / Others
1838,Tennessee - Houston,Kerry / Bush / Others,2126 / 1440 / 32,59.1% / 40.0% / 0.9%,Democratic / Republican / Others
1839,Tennessee - Humphreys,Kerry / Bush / Others,4485 / 3261 / 47,57.6% / 41.8% / 0.6%,Democratic / Republican / Others
1840,Tennessee - Jackson,Kerry / Bush / Others,2998 / 2026 / 32,59.3% / 40.1% / 0.6%,Democratic / Republican / Others
1841,Tennessee - Jefferson,Bush / Kerry / Others,11625 / 5469 / 121,67.5% / 31.8% / 0.7%,Republican / Democratic / Others
1842,Tennessee - Johnson,Bush / Kerry / Others,4634 / 1812 / 34,71.5% / 28.0% / 0.5%,Republican / Democratic / Others
1843,Tennessee - Knox,Bush / Kerry / Others,110803 / 66013 / 1603,62.1% / 37.0% / 0.9%,Republican / Democratic / Others
1844,Tennessee - Lake,Kerry / Bush / Others,2634 / 2078 / 28,55.6% / 43.8% / 0.6%,Democratic / Republican / Others
1845,Tennessee - Lauderdale,Kerry / Bush / Others,4474 / 4164 / 44,51.5% / 48.0% / 0.5%,Democratic / Republican / Others
1846,Tennessee - Lawrence,Bush / Kerry / Others,9959 / 6592 / 107,59.8% / 39.6% / 0.6%,Republican / Democratic / Others
1847,Tennessee - Lewis,Bush / Kerry / Others,2819 / 2192 / 43,55.8% / 43.4% / 0.9%,Republican / Democratic / Others
1848,Tennessee - Lincoln,Bush / Kerry / Others,7829 / 4546 / 82,62.8% / 36.5% / 0.7%,Republican / Democratic / Others
1849,Tennessee - Loudon,Bush / Kerry / Others,14041 / 5708 / 115,70.7% / 28.7% / 0.6%,Republican / Democratic / Others
1850,Tennessee - McMinn,Bush / Kerry / Others,11980 / 5891 / 132,66.5% / 32.7% / 0.7%,Republican / Democratic / Others
1851,Tennessee - McNairy,Bush / Kerry / Others,5787 / 4101 / 36,58.3% / 41.3% / 0.4%,Republican / Democratic / Others
1852,Tennessee - Macon,Bush / Kerry / Others,4670 / 2738 / 25,62.8% / 36.8% / 0.3%,Republican / Democratic / Others
1853,Tennessee - Madison,Bush / Kerry / Others,21679 / 16840 / 156,56.1% / 43.5% / 0.4%,Republican / Democratic / Others
1854,Tennessee - Marion,Bush / Kerry / Others,5862 / 5548 / 82,51.0% / 48.3% / 0.7%,Republican / Democratic / Others
1855,Tennessee - Marshall,Bush / Kerry / Others,5825 / 4722 / 68,54.9% / 44.5% / 0.6%,Republican / Democratic / Others
1856,Tennessee - Maury,Bush / Kerry / Others,17505 / 12379 / 159,58.3% / 41.2% / 0.5%,Republican / Democratic / Others
1857,Tennessee - Meigs,Bush / Kerry / Others,2500 / 1595 / 37,60.5% / 38.6% / 0.9%,Republican / Democratic / Others
1858,Tennessee - Monroe,Bush / Kerry / Others,10123 / 5354 / 91,65.0% / 34.4% / 0.6%,Republican / Democratic / Others
1859,Tennessee - Montgomery,Bush / Kerry / Others,28627 / 20070 / 301,58.4% / 41.0% / 0.6%,Republican / Democratic / Others
1860,Tennessee - Moore,Bush / Kerry / Others,1668 / 1084 / 22,60.1% / 39.1% / 0.8%,Republican / Democratic / Others
1861,Tennessee - Morgan,Bush / Kerry / Others,4401 / 2924 / 35,59.8% / 39.7% / 0.5%,Republican / Democratic / Others
1862,Tennessee - Obion,Bush / Kerry / Others,7859 / 5549 / 127,58.1% / 41.0% / 0.9%,Republican / Democratic / Others
1863,Tennessee - Overton,Kerry / Bush / Others,4518 / 3941 / 51,53.1% / 46.3% / 0.6%,Democratic / Republican / Others
1864,Tennessee - Perry,Kerry / Bush / Others,1579 / 1522 / 49,50.1% / 48.3% / 1.6%,Democratic / Republican / Others
1865,Tennessee - Pickett,Bush / Kerry / Others,1600 / 1033 / 12,60.5% / 39.1% / 0.5%,Republican / Democratic / Others
1866,Tennessee - Polk,Bush / Kerry / Others,3924 / 2724 / 52,58.6% / 40.7% / 0.8%,Republican / Democratic / Others
1867,Tennessee - Putnam,Bush / Kerry / Others,15637 / 10566 / 239,59.1% / 40.0% / 0.9%,Republican / Democratic / Others
1868,Tennessee - Rhea,Bush / Kerry / Others,7301 / 3665 / 88,66.0% / 33.2% / 0.8%,Republican / Democratic / Others
1869,Tennessee - Roane,Bush / Kerry / Others,14467 / 8706 / 165,62.0% / 37.3% / 0.7%,Republican / Democratic / Others
1870,Tennessee - Robertson,Bush / Kerry / Others,15331 / 9865 / 127,60.5% / 39.0% / 0.5%,Republican / Democratic / Others
1871,Tennessee - Rutherford,Bush / Kerry / Others,52200 / 31647 / 562,61.8% / 37.5% / 0.7%,Republican / Democratic / Others
1872,Tennessee - Scott,Bush / Kerry / Others,4509 / 3086 / 33,59.1% / 40.5% / 0.4%,Republican / Democratic / Others
1873,Tennessee - Sequatchie,Bush / Kerry / Others,2951 / 1986 / 46,59.2% / 39.9% / 0.9%,Republican / Democratic / Others
1874,Tennessee - Sevier,Bush / Kerry / Others,22143 / 8621 / 206,71.5% / 27.8% / 0.7%,Republican / Democratic / Others
1875,Tennessee - Shelby,Kerry / Bush / Others,216945 / 158137 / 2200,57.5% / 41.9% / 0.6%,Democratic / Republican / Others
1876,Tennessee - Smith,Kerry / Bush / Others,4044 / 3739 / 45,51.7% / 47.8% / 0.6%,Democratic / Republican / Others
1877,Tennessee - Stewart,Kerry / Bush / Others,2860 / 2675 / 48,51.2% / 47.9% / 0.9%,Democratic / Republican / Others
1878,Tennessee - Sullivan,Bush / Kerry / Others,42555 / 19637 / 447,67.9% / 31.3% / 0.7%,Republican / Democratic / Others
1879,Tennessee - Sumner,Bush / Kerry / Others,40181 / 21458 / 329,64.8% / 34.6% / 0.5%,Republican / Democratic / Others
1880,Tennessee - Tipton,Bush / Kerry / Others,14178 / 7379 / 120,65.4% / 34.0% / 0.6%,Republican / Democratic / Others
1881,Tennessee - Trousdale,Kerry / Bush / Others,1851 / 1314 / 26,58.0% / 41.2% / 0.58%,Democratic / Republican / Others
1882,Tennessee - Unicoi,Bush / Kerry / Others,5030 / 2374 / 59,67.4% / 31.8% / 0.8%,Republican / Democratic / Others
1883,Tennessee - Union,Bush / Kerry / Others,4145 / 2524 / 41,61.8% / 37.6% / 0.6%,Republican / Democratic / Others
1884,Tennessee - Van Buren,Kerry / Bush / Others,1209 / 1120 / 18,51.5% / 47.7% / 0.8%,Democratic / Republican / Others
1885,Tennessee - Warren,Bush / Kerry / Others,7503 / 6808 / 89,52.1% / 47.3% / 0.6%,Republican / Democratic / Others
1886,Tennessee - Washington,Bush / Kerry / Others,29735 / 14944 / 327,66.1% / 33.2% / 0.7%,Republican / Democratic / Others
1887,Tennessee - Wayne,Bush / Kerry / Others,3999 / 1951 / 34,66.8% / 32.6% / 0.6%,Republican / Democratic / Others
1888,Tennessee - Weakley,Bush / Kerry / Others,7817 / 5588 / 91,57.9% / 41.4% / 0.7%,Republican / Democratic / Others
1889,Tennessee - White,Bush / Kerry / Others,5269 / 4147 / 79,55.5% / 43.7% / 0.8%,Republican / Democratic / Others
1890,Tennessee - Williamson,Bush / Kerry / Others,57451 / 21732 / 467,72.1% / 27.3% / 0.6%,Republican / Democratic / Others
1891,Tennessee - Wilson,Bush / Kerry / Others,28924 / 15277 / 251,65.1% / 34.4% / 0.6%,Republican / Democratic / Others
1892,Texas - Anderson,Bush / Kerry / Others,11525 / 4678 / 98,70.7% / 28.7% / 0.6%,Republican Party / Democratic / Others
1893,Texas - Andrews,Bush / Kerry / Others,3837 / 677 / 22,84.6% / 14.9% / 0.5%,Republican Party / Democratic / Others
1894,Texas - Angelina,Bush / Kerry / Others,18932 / 9302 / 130,66.7% / 32.8% / 0.5%,Republican Party / Democratic / Others
1895,Texas - Aransas,Bush / Kerry / Others,6569 / 2640 / 59,70.9% / 28.5% / 0.6%,Republican Party / Democratic / Others
1896,Texas - Archer,Bush / Kerry / Others,3556 / 878 / 17,79.9% / 19.7% / 0.4%,Republican Party / Democratic / Others
1897,Texas - Armstrong,Bush / Kerry / Others,830 / 170 / 4,82.7% / 16.9% / 0.4%,Republican Party / Democratic / Others
1898,Texas - Atascosa,Bush / Kerry / Others,7635 / 4421 / 60,63.0% / 36.5% / 0.5%,Republican Party / Democratic / Others
1899,Texas - Austin,Bush / Kerry / Others,8072 / 2582 / 48,75.4% / 24.1% / 0.4%,Republican Party / Democratic / Others
1900,Texas - Bailey,Bush / Kerry / Others,1882 / 525 / 5,78.0% / 21.8% / 0.2%,Republican Party / Democratic / Others
1901,Texas - Bandera,Bush / Kerry / Others,6933 / 1738 / 70,79.3% / 19.9% / 0.8%,Republican Party / Democratic / Others
1902,Texas - Bastrop,Bush / Kerry / Others,13290 / 9794 / 357,56.7% / 41.8% / 1.5%,Republican Party / Democratic / Others
1903,Texas - Baylor,Bush / Kerry / Others,1169 / 467 / 4,71.3% / 28.5% / 0.2%,Republican Party / Democratic / Others
1904,Texas - Bee,Bush / Kerry / Others,5428 / 4045 / 45,57.0% / 42.5% / 0.5%,Republican Party / Democratic / Others
1905,Texas - Bell,Bush / Kerry / Others,52135 / 27165 / 424,65.4% / 34.1% / 0.5%,Republican Party / Democratic / Others
1906,Texas - Bexar,Bush / Kerry / Others,260698 / 210976 / 3640,54.8% / 44.4% / 0.8%,Republican Party / Democratic / Others
1907,Texas - Blanco,Bush / Kerry / Others,3277 / 1267 / 40,71.5% / 27.6% / 0.9%,Republican Party / Democratic / Others
1908,Texas - Borden,Bush / Kerry / Others,303 / 55 / 1,84.4% / 15.3% / 0.3%,Republican Party / Democratic / Others
1909,Texas - Bosque,Bush / Kerry / Others,5737 / 1815 / 34,75.6% / 23.9% / 0.4%,Republican Party / Democratic / Others
1910,Texas - Bowie,Bush / Kerry / Others,21791 / 11880 / 89,64.5% / 35.2% / 0.3%,Republican Party / Democratic / Others
1911,Texas - Brazoria,Bush / Kerry / Others,63662 / 28904 / 682,68.3% / 31.0% / 0.7%,Republican Party / Democratic / Others
1912,Texas - Brazos,Bush / Kerry / Others,37594 / 16128 / 587,69.2% / 29.7% / 1.1%,Republican Party / Democratic / Others
1913,Texas - Brewster,Bush / Kerry / Others,1980 / 1729 / 51,52.7% / 46.0% / 1.4%,Republican Party / Democratic / Others
1914,Texas - Briscoe,Bush / Kerry / Others,620 / 191 / 0,76.4% / 23.6% / 0.0%,Republican Party / Democratic / Others
1915,Texas - Brooks,Kerry / Bush / Others,1823 / 845 / 6,68.2% / 31.6% / 0.2%,Democratic / Republican Party / Others
1916,Texas - Brown,Bush / Kerry / Others,11640 / 2523 / 90,81.7% / 17.7% / 0.6%,Republican Party / Democratic / Others
1917,Texas - Burleson,Bush / Kerry / Others,4405 / 2276 / 40,65.5% / 33.9% / 0.6%,Republican Party / Democratic / Others
1918,Texas - Burnet,Bush / Kerry / Others,11456 / 4147 / 139,72.8% / 26.3% / 0.9%,Republican Party / Democratic / Others
1919,Texas - Caldwell,Bush / Kerry / Others,6436 / 5052 / 99,55.5% / 43.6% / 0.9%,Republican Party / Democratic / Others
1920,Texas - Calhoun,Bush / Kerry / Others,4348 / 2561 / 20,62.8% / 37.0% / 0.3%,Republican Party / Democratic / Others
1921,Texas - Callahan,Bush / Kerry / Others,4542 / 1073 / 39,80.3% / 19.0% / 0.7%,Republican Party / Democratic / Others
1922,Texas - Cameron,Bush / Kerry / Others,34801 / 33998 / 357,50.3% / 49.2% / 0.5%,Republican Party / Democratic / Others
1923,Texas - Camp,Bush / Kerry / Others,2638 / 1778 / 23,59.4% / 40.1% / 0.5%,Republican Party / Democratic / Others
1924,Texas - Carson,Bush / Kerry / Others,2450 / 485 / 9,83.2% / 16.5% / 0.3%,Republican Party / Democratic / Others
1925,Texas - Cass,Bush / Kerry / Others,7383 / 4630 / 36,61.3% / 38.4% / 0.3%,Republican Party / Democratic / Others
1926,Texas - Castro,Bush / Kerry / Others,1794 / 631 / 5,73.8% / 26.0% / 0.2%,Republican Party / Democratic / Others
1927,Texas - Chambers,Bush / Kerry / Others,8618 / 2953 / 78,74.0% / 25.3% / 0.7%,Republican Party / Democratic / Others
1928,Texas - Cherokee,Bush / Kerry / Others,11329 / 4439 / 71,71.5% / 28.0% / 0.4%,Republican Party / Democratic / Others
1929,Texas - Childress,Bush / Kerry / Others,1629 / 511 / 4,76.0% / 23.8% / 0.2%,Republican Party / Democratic / Others
1930,Texas - Clay,Bush / Kerry / Others,3971 / 1299 / 18,75.1% / 24.6% / 0.3%,Republican Party / Democratic / Others
1931,Texas - Cochran,Bush / Kerry / Others,856 / 249 / 5,77.1% / 22.4% / 0.5%,Republican Party / Democratic / Others
1932,Texas - Coke,Bush / Kerry / Others,1338 / 266 / 6,83.1% / 16.5% / 0.4%,Republican Party / Democratic / Others
1933,Texas - Coleman,Bush / Kerry / Others,3035 / 778 / 13,79.3% / 20.3% / 0.3%,Republican Party / Democratic / Others
1934,Texas - Collin,Bush / Kerry / Others,174435 / 68935 / 1784,71.2% / 28.1% / 0.7%,Republican Party / Democratic / Others
1935,Texas - Collingsworth,Bush / Kerry / Others,1051 / 346 / 1,75.2% / 24.7% / 0.1%,Republican Party / Democratic / Others
1936,Texas - Colorado,Bush / Kerry / Others,5488 / 2161 / 41,71.4% / 28.1% / 0.5%,Republican Party / Democratic / Others
1937,Texas - Comal,Bush / Kerry / Others,31574 / 9153 / 316,76.9% / 22.3% / 0.8%,Republican Party / Democratic / Others
1938,Texas - Comanche,Bush / Kerry / Others,3813 / 1431 / 24,72.4% / 27.2% / 0.5%,Republican Party / Democratic / Others
1939,Texas - Concho,Bush / Kerry / Others,911 / 270 / 12,76.4% / 22.6% / 1.0%,Republican Party / Democratic / Others
1940,Texas - Cooke,Bush / Kerry / Others,11908 / 3142 / 57,78.8% / 20.8% / 0.4%,Republican Party / Democratic / Others
1941,Texas - Coryell,Bush / Kerry / Others,12421 / 5122 / 82,70.5% / 29.1% / 0.5%,Republican Party / Democratic / Others
1942,Texas - Cottle,Bush / Kerry / Others,549 / 214 / 5,71.5% / 27.9% / 0.7%,Republican Party / Democratic / Others
1943,Texas - Crane,Bush / Kerry / Others,1314 / 254 / 6,83.5% / 16.1% / 0.4%,Republican Party / Democratic / Others
1944,Texas - Crockett,Bush / Kerry / Others,1248 / 473 / 7,72.2% / 27.4% / 0.4%,Republican Party / Democratic / Others
1945,Texas - Crosby,Bush / Kerry / Others,1647 / 622 / 6,72.4% / 27.3% / 0.3%,Republican Party / Democratic / Others
1946,Texas - Culberson,Bush / Kerry / Others,407 / 375 / 6,51.6% / 47.6% / 0.8%,Republican Party / Democratic / Others
1947,Texas - Dallam,Bush / Kerry / Others,1473 / 305 / 4,82.7% / 17.1% / 0.2%,Republican Party / Democratic / Others
1948,Texas - Dallas,Bush / Kerry / Others,346246 / 336641 / 4822,50.3% / 49.0% / 0.7%,Republican Party / Democratic / Others
1949,Texas - Dawson,Bush / Kerry / Others,3419 / 1114 / 12,75.2% / 24.5% / 0.3%,Republican Party / Democratic / Others
1950,Texas - Deaf Smith,Bush / Kerry / Others,4139 / 1133 / 19,78.2% / 21.4% / 0.4%,Republican Party / Democratic / Others
1951,Texas - Delta,Bush / Kerry / Others,1447 / 627 / 8,69.5% / 30.1% / 0.4%,Republican Party / Democratic / Others
1952,Texas - Denton,Bush / Kerry / Others,140891 / 59346 / 1173,70.0% / 29.5% / 0.6%,Republican Party / Democratic / Others
1953,Texas - DeWitt,Bush / Kerry / Others,5100 / 1610 / 22,75.8% / 23.9% / 0.3%,Republican Party / Democratic / Others
